location_id	date	transaction_id	profit
004	01-02-2019	001	0029.31
004	01-02-2019	002	00028.6
004	01-02-2019	003	0032.76
004	01-02-2019	004	0028.84
004	01-02-2019	005	0032.72
004	01-02-2019	006	00030.4
004	01-02-2019	007	0000031
004	01-02-2019	008	0033.33
004	01-02-2019	009	0031.28
004	01-02-2019	010	0032.13
004	01-02-2019	011	0033.84
004	01-02-2019	012	0026.43
004	01-03-2019	001	00030.2
004	01-03-2019	002	0025.35
004	01-03-2019	003	0032.12
004	01-03-2019	004	0028.94
004	01-03-2019	005	0026.63
004	01-03-2019	006	0026.69
004	01-03-2019	007	0029.69
004	01-03-2019	008	0026.99
004	01-03-2019	009	0029.63
004	01-03-2019	010	0033.53
004	01-03-2019	011	0027.52
004	01-03-2019	012	0031.39
004	01-03-2019	013	0028.51
004	01-04-2019	001	0028.46
004	01-04-2019	002	0027.95
004	01-04-2019	003	0033.74
004	01-04-2019	004	0030.72
004	01-04-2019	005	0025.97
004	01-04-2019	006	0028.82
004	01-04-2019	007	0032.32
004	01-04-2019	008	0026.81
004	01-04-2019	009	0029.01
004	01-04-2019	010	0033.23
004	01-04-2019	011	0028.13
004	01-04-2019	012	0030.13
004	01-04-2019	013	0027.22
004	01-04-2019	014	0029.52
004	01-04-2019	015	0029.86
004	01-04-2019	016	0027.16
004	01-04-2019	017	0032.07
004	01-04-2019	018	0032.96
004	01-04-2019	019	0028.93
004	01-05-2019	001	0029.33
004	01-05-2019	002	00028.5
004	01-05-2019	003	0028.38
004	01-05-2019	004	0030.08
004	01-05-2019	005	0033.54
004	01-05-2019	006	0028.56
004	01-05-2019	007	0030.62
004	01-05-2019	008	0026.36
004	01-05-2019	009	0024.52
004	01-05-2019	010	00028.5
004	01-05-2019	011	0028.19
004	01-05-2019	012	0032.95
004	01-05-2019	013	00028.4
004	01-05-2019	014	0000032
004	01-05-2019	015	0031.73
004	01-06-2019	001	0032.71
004	01-06-2019	002	0030.78
004	01-06-2019	003	0027.23
004	01-06-2019	004	0027.51
004	01-06-2019	005	0028.02
004	01-06-2019	006	0030.19
004	01-06-2019	007	0029.16
004	01-06-2019	008	0029.55
004	01-06-2019	009	0031.47
004	01-06-2019	010	0028.48
004	01-06-2019	011	0030.06
004	01-06-2019	012	0026.68
004	01-06-2019	013	0030.31
004	01-06-2019	014	0025.51
004	01-06-2019	015	0000030
004	01-07-2019	001	0032.97
004	01-07-2019	002	0030.91
004	01-07-2019	003	0031.11
004	01-07-2019	004	0034.98
004	01-07-2019	005	0000032
004	01-07-2019	006	0031.58
004	01-07-2019	007	0032.15
004	01-07-2019	008	0031.75
004	01-07-2019	009	0028.78
004	01-08-2019	001	0030.68
004	01-08-2019	002	0030.03
004	01-08-2019	003	0029.83
004	01-08-2019	004	0027.16
004	01-08-2019	005	0027.69
004	01-08-2019	006	0031.74
004	01-08-2019	007	0032.43
004	01-08-2019	008	0033.56
004	01-08-2019	009	0025.68
004	01-09-2019	001	0028.54
004	01-09-2019	002	0033.33
004	01-09-2019	003	0030.04
004	01-09-2019	004	0029.16
004	01-09-2019	005	0031.03
004	01-09-2019	006	0031.58
004	01-09-2019	007	0026.93
004	01-09-2019	008	00025.6
004	01-09-2019	009	00031.8
004	01-09-2019	010	0027.55
004	01-10-2019	001	0032.72
004	01-10-2019	002	0029.92
004	01-10-2019	003	0034.47
004	01-10-2019	004	0028.67
004	01-10-2019	005	0028.49
004	01-10-2019	006	0033.36
004	01-10-2019	007	0031.06
004	01-10-2019	008	0030.63
004	01-10-2019	009	0029.35
004	01-11-2019	001	0030.25
004	01-11-2019	002	0033.64
004	01-11-2019	003	0031.71
004	01-11-2019	004	0029.59
004	01-11-2019	005	0027.62
004	01-11-2019	006	00030.9
004	01-11-2019	007	0029.53
004	01-11-2019	008	0034.46
004	01-11-2019	009	0031.18
004	01-11-2019	010	0030.01
004	01-12-2019	001	0031.85
004	01-12-2019	002	0029.45
004	01-12-2019	003	0032.01
004	01-12-2019	004	0027.76
004	01-12-2019	005	0029.44
004	01-12-2019	006	0028.43
004	01-12-2019	007	0032.42
004	01-12-2019	008	0028.11
004	01-12-2019	009	0032.04
004	01-12-2019	010	00032.4
004	01-12-2019	011	0032.43
004	01-12-2019	012	0032.11
004	01-12-2019	013	0032.57
004	01-12-2019	014	00029.4
004	01-12-2019	015	00032.2
004	01-13-2019	001	0028.06
004	01-13-2019	002	0031.66
004	01-13-2019	003	0028.31
004	01-13-2019	004	0028.22
004	01-13-2019	005	0029.29
004	01-13-2019	006	0029.63
004	01-13-2019	007	0029.09
004	01-13-2019	008	0029.16
004	01-13-2019	009	0030.23
004	01-13-2019	010	0027.09
004	01-13-2019	011	0026.12
004	01-13-2019	012	0031.65
004	01-13-2019	013	0031.89
004	01-13-2019	014	0032.84
004	01-13-2019	015	0029.97
004	01-14-2019	001	0033.79
004	01-14-2019	002	0028.95
004	01-14-2019	003	0030.52
004	01-14-2019	004	0029.86
004	01-14-2019	005	0028.17
004	01-14-2019	006	0031.79
004	01-14-2019	007	0030.25
004	01-14-2019	008	0029.17
004	01-14-2019	009	0027.58
004	01-15-2019	001	0032.21
004	01-15-2019	002	00029.6
004	01-15-2019	003	0028.25
004	01-15-2019	004	0028.01
004	01-15-2019	005	0031.57
004	01-15-2019	006	0028.86
004	01-15-2019	007	0030.63
004	01-15-2019	008	0029.17
004	01-15-2019	009	0028.81
004	01-16-2019	001	0029.53
004	01-16-2019	002	0031.32
004	01-16-2019	003	0029.56
004	01-16-2019	004	0022.96
004	01-16-2019	005	0030.89
004	01-16-2019	006	0028.01
004	01-16-2019	007	0032.45
004	01-16-2019	008	0029.79
004	01-16-2019	009	0030.63
004	01-16-2019	010	00028.6
004	01-16-2019	011	0030.18
004	01-17-2019	001	00035.4
004	01-17-2019	002	00030.6
004	01-17-2019	003	0032.86
004	01-17-2019	004	0033.61
004	01-17-2019	005	0030.42
004	01-18-2019	001	0028.39
004	01-18-2019	002	0029.98
004	01-18-2019	003	0032.85
004	01-18-2019	004	00032.4
004	01-19-2019	001	0032.98
004	01-19-2019	002	0033.67
004	01-19-2019	003	00031.7
004	01-19-2019	004	0027.88
004	01-19-2019	005	0032.35
004	01-19-2019	006	0029.96
004	01-19-2019	007	0029.01
004	01-19-2019	008	0030.87
004	01-19-2019	009	0032.34
004	01-20-2019	001	0033.97
004	01-20-2019	002	0029.61
004	01-20-2019	003	0030.34
004	01-20-2019	004	0026.06
004	01-20-2019	005	0030.23
004	01-20-2019	006	00034.9
004	01-20-2019	007	0030.55
004	01-20-2019	008	0030.49
004	01-20-2019	009	0034.69
004	01-21-2019	001	0031.17
004	01-21-2019	002	0029.38
004	01-21-2019	003	0026.25
004	01-21-2019	004	0028.91
004	01-21-2019	005	0025.38
004	01-22-2019	001	0026.96
004	01-22-2019	002	0029.27
004	01-22-2019	003	0032.27
004	01-22-2019	004	0025.14
004	01-22-2019	005	0027.29
004	01-22-2019	006	0027.56
004	01-22-2019	007	0030.47
004	01-22-2019	008	00032.4
004	01-22-2019	009	0028.73
004	01-23-2019	001	0028.29
004	01-23-2019	002	0033.47
004	01-23-2019	003	0035.22
004	01-23-2019	004	0030.24
004	01-23-2019	005	0028.76
004	01-23-2019	006	0031.36
004	01-23-2019	007	0030.08
004	01-23-2019	008	0032.58
004	01-23-2019	009	0032.11
004	01-23-2019	010	00030.5
004	01-24-2019	001	0032.13
004	01-24-2019	002	0028.28
004	01-24-2019	003	0028.53
004	01-24-2019	004	0029.43
004	01-24-2019	005	0027.76
004	01-24-2019	006	0029.36
004	01-24-2019	007	0033.17
004	01-24-2019	008	0028.14
004	01-24-2019	009	0028.64
004	01-25-2019	001	00033.1
004	01-25-2019	002	0029.42
004	01-25-2019	003	0031.74
004	01-25-2019	004	0031.14
004	01-25-2019	005	0032.26
004	01-25-2019	006	00029.7
004	01-25-2019	007	00031.1
004	01-25-2019	008	0031.25
004	01-26-2019	001	0026.84
004	01-26-2019	002	0029.48
004	01-26-2019	003	0029.39
004	01-26-2019	004	0030.92
004	01-26-2019	005	0029.06
004	01-26-2019	006	0034.27
004	01-26-2019	007	0029.22
004	01-26-2019	008	0031.23
004	01-26-2019	009	0030.58
004	01-26-2019	010	0029.71
004	01-26-2019	011	0029.84
004	01-26-2019	012	0030.32
004	01-26-2019	013	0033.48
004	01-27-2019	001	0031.13
004	01-27-2019	002	00030.2
