location_id	date	transaction_id	profit
006	01-02-2019	001	0027.58
006	01-02-2019	002	0026.31
006	01-02-2019	003	0029.68
006	01-02-2019	004	0028.94
006	01-02-2019	005	0027.87
006	01-02-2019	006	0026.49
006	01-02-2019	007	0025.72
006	01-02-2019	008	0026.03
006	01-02-2019	009	0029.27
006	01-02-2019	010	0028.68
006	01-02-2019	011	0028.09
006	01-02-2019	012	0027.75
006	01-02-2019	013	0027.32
006	01-02-2019	014	0028.45
006	01-02-2019	015	0022.78
006	01-02-2019	016	0026.69
006	01-03-2019	001	00028.2
006	01-03-2019	002	0026.94
006	01-03-2019	003	0026.46
006	01-03-2019	004	0021.03
006	01-03-2019	005	0027.92
006	01-03-2019	006	0026.31
006	01-03-2019	007	0023.34
006	01-03-2019	008	0025.66
006	01-03-2019	009	0027.25
006	01-03-2019	010	0028.22
006	01-04-2019	001	0028.78
006	01-04-2019	002	0028.22
006	01-04-2019	003	0028.99
006	01-04-2019	004	0030.14
006	01-04-2019	005	00026.1
006	01-04-2019	006	0023.93
006	01-04-2019	007	0027.64
006	01-04-2019	008	0027.79
006	01-04-2019	009	0027.87
006	01-04-2019	010	0024.85
006	01-04-2019	011	0034.13
006	01-04-2019	012	0030.27
006	01-05-2019	001	0025.05
006	01-05-2019	002	0028.28
006	01-05-2019	003	0025.22
006	01-05-2019	004	0025.02
006	01-05-2019	005	0027.42
006	01-05-2019	006	0026.95
006	01-05-2019	007	00029.2
006	01-05-2019	008	0024.96
006	01-05-2019	009	00029.5
006	01-05-2019	010	0026.56
006	01-05-2019	011	0026.63
006	01-05-2019	012	0025.21
006	01-05-2019	013	0026.07
006	01-05-2019	014	00027.7
006	01-05-2019	015	0024.44
006	01-06-2019	001	0029.45
006	01-06-2019	002	0028.46
006	01-06-2019	003	0028.43
006	01-06-2019	004	00027.8
006	01-06-2019	005	0028.82
006	01-06-2019	006	0029.46
006	01-06-2019	007	0025.87
006	01-06-2019	008	0027.11
006	01-06-2019	009	0028.89
006	01-06-2019	010	00030.5
006	01-06-2019	011	0027.64
006	01-06-2019	012	0027.79
006	01-06-2019	013	0025.46
006	01-06-2019	014	0028.08
006	01-07-2019	001	0030.87
006	01-07-2019	002	00029.3
006	01-07-2019	003	0026.34
006	01-07-2019	004	0025.61
006	01-07-2019	005	00025.4
006	01-07-2019	006	0031.31
006	01-07-2019	007	0029.49
006	01-07-2019	008	0027.03
006	01-07-2019	009	0027.93
006	01-07-2019	010	0027.85
006	01-07-2019	011	0026.65
006	01-07-2019	012	0027.14
006	01-07-2019	013	0028.72
006	01-08-2019	001	0029.13
006	01-08-2019	002	0030.08
006	01-08-2019	003	0030.77
006	01-08-2019	004	0029.39
006	01-08-2019	005	0030.38
006	01-08-2019	006	0028.51
006	01-08-2019	007	00029.4
006	01-08-2019	008	0026.42
006	01-08-2019	009	0025.62
006	01-09-2019	001	0023.63
006	01-09-2019	002	0027.65
006	01-09-2019	003	0027.63
006	01-09-2019	004	00023.6
006	01-09-2019	005	0030.24
006	01-09-2019	006	0025.71
006	01-09-2019	007	0029.31
006	01-09-2019	008	0025.61
006	01-09-2019	009	00027.7
006	01-09-2019	010	0026.96
006	01-09-2019	011	00024.3
006	01-09-2019	012	0028.49
006	01-09-2019	013	0029.66
006	01-09-2019	014	0027.85
006	01-09-2019	015	0027.57
006	01-10-2019	001	0024.16
006	01-10-2019	002	0024.38
006	01-10-2019	003	00027.4
006	01-10-2019	004	0028.75
006	01-10-2019	005	0025.14
006	01-10-2019	006	0027.03
006	01-10-2019	007	0026.54
006	01-10-2019	008	0030.28
006	01-10-2019	009	0024.91
006	01-10-2019	010	0026.88
006	01-10-2019	011	0029.48
006	01-10-2019	012	0029.64
006	01-10-2019	013	00028.9
006	01-10-2019	014	0024.91
006	01-10-2019	015	0029.83
006	01-11-2019	001	0027.36
006	01-11-2019	002	0028.17
006	01-11-2019	003	0028.49
006	01-11-2019	004	0028.84
006	01-11-2019	005	0030.33
006	01-11-2019	006	0027.05
006	01-11-2019	007	0026.43
006	01-11-2019	008	0027.89
006	01-11-2019	009	0029.74
006	01-12-2019	001	00027.1
006	01-12-2019	002	0024.48
006	01-12-2019	003	0024.75
006	01-12-2019	004	0028.32
006	01-12-2019	005	0027.82
006	01-12-2019	006	0024.89
006	01-12-2019	007	0028.94
006	01-12-2019	008	0025.37
006	01-12-2019	009	0027.49
006	01-12-2019	010	0022.75
006	01-12-2019	011	00029.2
006	01-12-2019	012	0000027
006	01-13-2019	001	0029.87
006	01-13-2019	002	0027.45
006	01-13-2019	003	0025.12
006	01-13-2019	004	0028.05
006	01-13-2019	005	00030.6
006	01-13-2019	006	0028.24
006	01-13-2019	007	0025.71
006	01-13-2019	008	0024.98
006	01-13-2019	009	0026.14
006	01-13-2019	010	00030.9
006	01-14-2019	001	0026.96
006	01-14-2019	002	0028.72
006	01-14-2019	003	0027.24
006	01-14-2019	004	0000027
006	01-14-2019	005	0029.72
006	01-15-2019	001	0033.62
006	01-15-2019	002	00027.3
006	01-15-2019	003	0029.22
006	01-15-2019	004	0029.84
006	01-15-2019	005	0025.95
006	01-15-2019	006	0027.45
006	01-15-2019	007	0027.31
006	01-15-2019	008	0026.51
006	01-15-2019	009	0026.02
006	01-15-2019	010	0030.19
006	01-16-2019	001	0022.68
006	01-16-2019	002	00026.2
006	01-16-2019	003	0024.47
006	01-16-2019	004	0029.64
006	01-16-2019	005	0030.72
006	01-16-2019	006	0028.64
006	01-16-2019	007	0025.99
006	01-16-2019	008	0024.13
006	01-16-2019	009	0024.28
006	01-16-2019	010	0029.42
006	01-16-2019	011	0027.27
006	01-17-2019	001	0029.33
006	01-17-2019	002	0025.61
006	01-17-2019	003	0025.07
006	01-17-2019	004	0027.18
006	01-17-2019	005	0029.84
006	01-17-2019	006	0030.38
006	01-17-2019	007	0000029
006	01-17-2019	008	00030.3
006	01-17-2019	009	0027.92
006	01-17-2019	010	0025.03
006	01-18-2019	001	0027.41
006	01-18-2019	002	0028.75
006	01-18-2019	003	0026.91
006	01-18-2019	004	0027.65
006	01-18-2019	005	0028.18
006	01-19-2019	001	00030.4
006	01-19-2019	002	00028.4
006	01-19-2019	003	0031.88
006	01-19-2019	004	0031.29
006	01-19-2019	005	0025.51
006	01-19-2019	006	0025.82
006	01-19-2019	007	0024.95
006	01-19-2019	008	0023.78
006	01-19-2019	009	0028.08
006	01-19-2019	010	0028.08
006	01-19-2019	011	0025.32
006	01-19-2019	012	0000026
006	01-19-2019	013	0027.26
006	01-19-2019	014	00026.5
006	01-19-2019	015	0028.24
006	01-19-2019	016	0027.27
006	01-19-2019	017	0028.38
006	01-19-2019	018	0028.21
006	01-19-2019	019	0026.51
006	01-19-2019	020	0026.68
006	01-19-2019	021	0025.98
006	01-20-2019	001	0030.05
006	01-20-2019	002	0026.56
006	01-20-2019	003	0028.23
006	01-20-2019	004	0027.92
006	01-20-2019	005	0026.19
006	01-20-2019	006	0030.09
006	01-20-2019	007	0028.63
006	01-20-2019	008	0027.59
006	01-20-2019	009	00026.9
006	01-20-2019	010	0027.43
006	01-20-2019	011	0026.17
006	01-20-2019	012	0026.43
006	01-20-2019	013	0023.55
006	01-20-2019	014	0027.94
006	01-21-2019	001	0022.36
006	01-21-2019	002	0028.76
006	01-21-2019	003	00021.7
006	01-21-2019	004	0025.77
006	01-21-2019	005	0024.21
006	01-21-2019	006	0027.37
006	01-21-2019	007	0027.35
006	01-21-2019	008	0025.48
006	01-21-2019	009	0030.95
006	01-21-2019	010	0028.28
006	01-21-2019	011	0026.74
006	01-22-2019	001	0024.69
006	01-22-2019	002	0026.25
006	01-22-2019	003	0024.92
006	01-22-2019	004	0025.33
006	01-22-2019	005	0025.66
006	01-22-2019	006	0026.99
006	01-22-2019	007	0027.72
006	01-22-2019	008	0024.64
006	01-22-2019	009	0025.93
006	01-22-2019	010	0028.31
006	01-22-2019	011	0029.14
006	01-22-2019	012	0025.14
006	01-22-2019	013	0030.41
006	01-22-2019	014	0026.81
006	01-23-2019	001	0028.81
006	01-23-2019	002	0030.15
006	01-23-2019	003	0026.89
006	01-23-2019	004	0024.79
006	01-23-2019	005	0028.67
006	01-23-2019	006	0026.55
006	01-23-2019	007	0026.05
006	01-23-2019	008	0028.46
006	01-23-2019	009	0027.78
006	01-23-2019	010	0023.69
006	01-23-2019	011	0028.48
006	01-23-2019	012	0032.13
006	01-23-2019	013	0029.69
006	01-23-2019	014	0030.16
006	01-24-2019	001	0028.19
006	01-24-2019	002	0026.13
006	01-24-2019	003	0026.58
006	01-24-2019	004	0027.36
006	01-24-2019	005	0025.84
006	01-24-2019	006	0022.63
006	01-24-2019	007	0031.95
006	01-24-2019	008	0026.68
006	01-24-2019	009	0027.97
006	01-24-2019	010	00032.4
006	01-24-2019	011	0026.14
006	01-24-2019	012	0029.65
006	01-24-2019	013	0026.03
006	01-24-2019	014	00026.2
006	01-24-2019	015	0025.22
006	01-25-2019	001	0027.28
006	01-25-2019	002	0026.77
006	01-25-2019	003	0025.49
006	01-25-2019	004	0030.41
006	01-25-2019	005	0028.46
006	01-25-2019	006	0028.47
006	01-25-2019	007	0026.05
006	01-25-2019	008	0027.32
006	01-25-2019	009	0024.62
006	01-25-2019	010	0029.15
006	01-25-2019	011	0029.56
006	01-25-2019	012	0028.72
006	01-25-2019	013	0026.39
006	01-25-2019	014	0028.66
006	01-26-2019	001	0026.68
006	01-26-2019	002	0029.86
006	01-26-2019	003	0026.19
006	01-26-2019	004	0030.06
006	01-26-2019	005	0025.88
006	01-26-2019	006	0025.18
006	01-26-2019	007	0029.76
006	01-26-2019	008	0027.83
006	01-26-2019	009	0024.63
006	01-26-2019	010	0025.22
006	01-26-2019	011	00030.5
006	01-26-2019	012	0026.32
006	01-26-2019	013	0025.83
006	01-26-2019	014	00026.7
006	01-26-2019	015	00024.9
006	01-27-2019	001	0027.38
006	01-27-2019	002	0031.84
006	01-27-2019	003	0025.46
006	01-27-2019	004	0029.05
006	01-27-2019	005	00026.2
006	01-27-2019	006	0022.65
006	01-27-2019	007	0028.65
006	01-27-2019	008	0026.55
006	01-27-2019	009	0030.42
006	01-27-2019	010	0024.56
006	01-28-2019	001	00025.8
006	01-28-2019	002	0026.81
006	01-28-2019	003	0024.57
006	01-28-2019	004	0028.39
006	01-28-2019	005	0026.99
006	01-28-2019	006	00023.2
006	01-29-2019	001	0031.48
006	01-29-2019	002	0028.22
006	01-29-2019	003	0026.38
006	01-29-2019	004	0030.61
006	01-29-2019	005	0027.67
006	01-29-2019	006	0027.84
006	01-29-2019	007	0031.65
006	01-29-2019	008	0027.67
006	01-29-2019	009	0026.59
006	01-30-2019	001	0029.35
006	01-30-2019	002	0031.42
006	01-30-2019	003	0027.38
006	01-30-2019	004	0025.83
006	01-30-2019	005	0027.34
006	01-30-2019	006	0031.52
006	01-30-2019	007	0024.45
006	01-30-2019	008	0024.56
006	01-30-2019	009	0027.19
006	01-30-2019	010	0028.84
006	01-31-2019	001	0022.87
006	01-31-2019	002	0025.38
006	01-31-2019	003	0027.26
006	01-31-2019	004	0027.12
006	01-31-2019	005	0025.83
006	01-31-2019	006	0028.71
006	01-31-2019	007	0021.85
006	01-31-2019	008	0028.82
006	01-31-2019	009	0026.55
006	02-01-2019	001	0026.55
006	02-01-2019	002	0026.97
006	02-01-2019	003	0023.28
006	02-01-2019	004	00026.2
006	02-01-2019	005	0030.82
006	02-01-2019	006	0026.83
006	02-01-2019	007	0026.88
006	02-01-2019	008	0025.05
006	02-01-2019	009	0025.83
006	02-01-2019	010	0030.24
006	02-01-2019	011	0027.07
006	02-01-2019	012	0028.49
006	02-01-2019	013	0026.11
006	02-01-2019	014	0025.84
006	02-01-2019	015	0024.06
006	02-02-2019	001	0025.98
006	02-02-2019	002	0027.96
006	02-02-2019	003	0024.09
006	02-02-2019	004	0026.09
006	02-02-2019	005	0022.88
006	02-02-2019	006	0030.01
006	02-02-2019	007	0023.32
006	02-02-2019	008	0027.89
006	02-02-2019	009	0026.25
006	02-02-2019	010	0028.04
006	02-02-2019	011	00027.8
006	02-02-2019	012	0000030
006	02-02-2019	013	0024.12
006	02-02-2019	014	00030.4
006	02-02-2019	015	0028.33
006	02-03-2019	001	0028.08
006	02-03-2019	002	0029.62
006	02-03-2019	003	0024.39
006	02-03-2019	004	0028.83
006	02-03-2019	005	0027.74
006	02-03-2019	006	0028.89
006	02-03-2019	007	00030.4
006	02-03-2019	008	0024.52
006	02-03-2019	009	0026.37
006	02-03-2019	010	0029.81
006	02-04-2019	001	0031.33
006	02-04-2019	002	0030.48
006	02-04-2019	003	00028.9
006	02-04-2019	004	0027.89
006	02-04-2019	005	0028.78
006	02-04-2019	006	0027.84
006	02-04-2019	007	0030.27
006	02-04-2019	008	0025.29
006	02-04-2019	009	0029.48
006	02-04-2019	010	0024.71
006	02-05-2019	001	0024.76
006	02-05-2019	002	00026.5
006	02-05-2019	003	0026.78
006	02-05-2019	004	0025.45
006	02-05-2019	005	00029.5
006	02-05-2019	006	00026.4
006	02-05-2019	007	00030.9
006	02-05-2019	008	0027.48
006	02-05-2019	009	0028.56
006	02-05-2019	010	0027.59
006	02-06-2019	001	0027.22
006	02-06-2019	002	0028.07
006	02-06-2019	003	0000027
006	02-06-2019	004	0027.48
006	02-06-2019	005	0029.59
006	02-06-2019	006	0027.33
006	02-07-2019	001	0027.27
006	02-07-2019	002	00032.7
006	02-07-2019	003	0029.02
006	02-07-2019	004	0030.46
006	02-07-2019	005	0030.83
006	02-08-2019	001	0029.13
006	02-08-2019	002	0027.25
006	02-08-2019	003	0027.33
006	02-08-2019	004	00030.6
006	02-08-2019	005	0027.95
006	02-09-2019	001	0027.07
006	02-09-2019	002	00026.3
006	02-09-2019	003	0026.92
006	02-09-2019	004	0025.72
006	02-09-2019	005	0026.33
006	02-09-2019	006	0026.42
006	02-09-2019	007	00028.4
006	02-09-2019	008	0027.79
006	02-09-2019	009	0000028
006	02-09-2019	010	0030.03
006	02-09-2019	011	0025.93
006	02-10-2019	001	0029.21
006	02-10-2019	002	0028.16
006	02-10-2019	003	0025.84
006	02-10-2019	004	0025.19
006	02-10-2019	005	0024.69
006	02-10-2019	006	0025.66
006	02-10-2019	007	0025.87
006	02-10-2019	008	0026.25
006	02-10-2019	009	00025.5
006	02-10-2019	010	00027.1
006	02-10-2019	011	0026.61
006	02-11-2019	001	0028.46
006	02-11-2019	002	0026.69
006	02-11-2019	003	0026.35
006	02-11-2019	004	0028.05
006	02-11-2019	005	0027.22
006	02-11-2019	006	0000025
006	02-11-2019	007	0031.38
006	02-11-2019	008	0023.98
006	02-11-2019	009	0027.75
006	02-11-2019	010	0024.65
006	02-12-2019	001	0027.83
006	02-12-2019	002	0030.05
006	02-12-2019	003	0027.59
006	02-12-2019	004	0027.54
006	02-12-2019	005	0030.63
006	02-12-2019	006	0031.45
006	02-12-2019	007	0027.48
006	02-12-2019	008	0029.65
006	02-13-2019	001	00033.5
006	02-13-2019	002	00028.7
006	02-13-2019	003	0033.28
006	02-14-2019	001	00028.7
006	02-14-2019	002	0025.23
006	02-14-2019	003	0020.47
006	02-14-2019	004	0030.06
006	02-15-2019	001	0028.61
006	02-15-2019	002	0027.86
006	02-15-2019	003	0027.07
006	02-15-2019	004	0026.97
006	02-15-2019	005	0027.19
006	02-15-2019	006	0024.95
006	02-15-2019	007	0027.17
006	02-15-2019	008	0026.59
006	02-15-2019	009	0024.76
006	02-16-2019	001	0029.78
006	02-16-2019	002	0028.61
006	02-16-2019	003	0026.88
006	02-16-2019	004	0027.12
006	02-16-2019	005	0026.08
006	02-16-2019	006	0026.55
006	02-16-2019	007	0025.71
006	02-16-2019	008	0029.64
006	02-16-2019	009	0025.53
006	02-16-2019	010	0025.99
