location_id	date	transaction_id	profit
003	01-02-2019	001	0026.74
003	01-02-2019	002	0023.26
003	01-02-2019	003	0028.66
003	01-02-2019	004	0029.69
003	01-02-2019	005	0025.55
003	01-02-2019	006	0026.13
003	01-02-2019	007	0027.81
003	01-02-2019	008	0029.19
003	01-02-2019	009	0029.16
003	01-02-2019	010	0026.46
003	01-02-2019	011	0027.25
003	01-02-2019	012	0026.52
003	01-02-2019	013	0027.33
003	01-02-2019	014	0030.91
003	01-02-2019	015	0025.04
003	01-03-2019	001	0027.45
003	01-03-2019	002	0025.28
003	01-03-2019	003	00030.1
003	01-03-2019	004	0000025
003	01-03-2019	005	0025.44
003	01-03-2019	006	0028.18
003	01-03-2019	007	0024.88
003	01-03-2019	008	0027.64
003	01-03-2019	009	0028.29
003	01-03-2019	010	0026.57
003	01-03-2019	011	00026.9
003	01-03-2019	012	0027.85
003	01-03-2019	013	0026.78
003	01-03-2019	014	0026.52
003	01-03-2019	015	0026.46
003	01-04-2019	001	0026.83
003	01-04-2019	002	0022.26
003	01-04-2019	003	00029.3
003	01-04-2019	004	0026.75
003	01-04-2019	005	0027.81
003	01-04-2019	006	00026.4
003	01-04-2019	007	0028.26
003	01-04-2019	008	0025.97
003	01-04-2019	009	0030.45
003	01-04-2019	010	0025.91
003	01-04-2019	011	0024.32
003	01-04-2019	012	0025.02
003	01-04-2019	013	0028.66
003	01-04-2019	014	00030.4
003	01-05-2019	001	00026.8
003	01-05-2019	002	0025.84
003	01-05-2019	003	00025.1
003	01-05-2019	004	0024.56
003	01-05-2019	005	0022.32
003	01-05-2019	006	0027.03
003	01-05-2019	007	0027.22
003	01-05-2019	008	0031.63
003	01-05-2019	009	0027.71
003	01-05-2019	010	0027.58
003	01-05-2019	011	0027.18
003	01-05-2019	012	0026.96
003	01-05-2019	013	0028.06
003	01-05-2019	014	0027.52
003	01-05-2019	015	0025.46
003	01-05-2019	016	0028.75
003	01-05-2019	017	0026.31
003	01-05-2019	018	0028.14
003	01-05-2019	019	00027.6
003	01-05-2019	020	0025.43
003	01-06-2019	001	0028.11
003	01-06-2019	002	0025.03
003	01-06-2019	003	0026.42
003	01-06-2019	004	0027.31
003	01-06-2019	005	0029.11
003	01-06-2019	006	0026.84
003	01-06-2019	007	0026.91
003	01-06-2019	008	0026.39
003	01-06-2019	009	0027.46
003	01-06-2019	010	0026.25
003	01-06-2019	011	00025.6
003	01-06-2019	012	0028.04
003	01-06-2019	013	0026.83
003	01-06-2019	014	0025.32
003	01-06-2019	015	0027.64
003	01-06-2019	016	0025.51
003	01-07-2019	001	0029.67
003	01-07-2019	002	00025.9
003	01-07-2019	003	0025.82
003	01-07-2019	004	0025.71
003	01-07-2019	005	0029.03
003	01-07-2019	006	0028.03
003	01-07-2019	007	0024.68
003	01-07-2019	008	0027.11
003	01-07-2019	009	0032.36
003	01-07-2019	010	00027.9
003	01-07-2019	011	0028.41
003	01-07-2019	012	00027.4
003	01-07-2019	013	0026.03
003	01-07-2019	014	0029.33
003	01-07-2019	015	0024.33
003	01-08-2019	001	0031.74
003	01-08-2019	002	0030.52
003	01-08-2019	003	00026.5
003	01-08-2019	004	0025.68
003	01-08-2019	005	0023.54
003	01-08-2019	006	0025.36
003	01-08-2019	007	0026.62
